# step, loss_train, loss_test, metrics_test
1.200000000000000000e+04 1.442169100046157837e-01 2.922790348529815674e-01 1.750963181257247925e-01 2.762788832187652588e-01 1.645261980593204498e-02 2.017164044082164764e-02 9.901461601257324219e-01 1.011881113052368164e+00 3.248566865921020508e+00 1.442169100046157837e-01 2.922790348529815674e-01 1.750963181257247925e-01 2.762788832187652588e-01 1.645261980593204498e-02 2.017164044082164764e-02 9.901461601257324219e-01 1.011881113052368164e+00 3.248566865921020508e+00
1.300000000000000000e+04 1.139398142695426941e-01 2.194706946611404419e-01 1.404395848512649536e-01 1.413239538669586182e-01 1.160100847482681274e-02 2.527566812932491302e-02 6.625930070877075195e-01 6.735533475875854492e-01 1.718986034393310547e+00 1.139398142695426941e-01 2.194706946611404419e-01 1.404395848512649536e-01 1.413239538669586182e-01 1.160100847482681274e-02 2.527566812932491302e-02 6.625930070877075195e-01 6.735533475875854492e-01 1.718986034393310547e+00
1.400000000000000000e+04 6.433833390474319458e-02 2.020354866981506348e-01 1.278592199087142944e-01 7.954340428113937378e-02 4.002803005278110504e-03 1.236381754279136658e-02 4.503583014011383057e-01 4.644261896610260010e-01 8.813875317573547363e-01 6.433833390474319458e-02 2.020354866981506348e-01 1.278592199087142944e-01 7.954340428113937378e-02 4.002803005278110504e-03 1.236381754279136658e-02 4.503583014011383057e-01 4.644261896610260010e-01 8.813875317573547363e-01
1.500000000000000000e+04 6.614270061254501343e-02 1.677415370941162109e-01 1.230028644204139709e-01 3.798713907599449158e-02 2.734938403591513634e-03 6.033384706825017929e-03 3.166947066783905029e-01 3.476641476154327393e-01 5.250816345214843750e-01 6.614270061254501343e-02 1.677415370941162109e-01 1.230028644204139709e-01 3.798713907599449158e-02 2.734938403591513634e-03 6.033384706825017929e-03 3.166947066783905029e-01 3.476641476154327393e-01 5.250816345214843750e-01
1.600000000000000000e+04 5.859602242708206177e-02 1.710681021213531494e-01 1.407809108495712280e-01 1.525009796023368835e-02 1.631622901186347008e-03 2.346893539652228355e-03 2.333741337060928345e-01 2.747692167758941650e-01 3.851069509983062744e-01 5.859602242708206177e-02 1.710681021213531494e-01 1.407809108495712280e-01 1.525009796023368835e-02 1.631622901186347008e-03 2.346893539652228355e-03 2.333741337060928345e-01 2.747692167758941650e-01 3.851069509983062744e-01
1.700000000000000000e+04 7.097095251083374023e-02 1.828280687332153320e-01 1.632739901542663574e-01 4.782971460372209549e-03 1.141191693022847176e-03 6.056776619516313076e-04 1.811511963605880737e-01 2.306031137704849243e-01 3.215200603008270264e-01 7.097095251083374023e-02 1.828280687332153320e-01 1.632739901542663574e-01 4.782971460372209549e-03 1.141191693022847176e-03 6.056776619516313076e-04 1.811511963605880737e-01 2.306031137704849243e-01 3.215200603008270264e-01
1.800000000000000000e+04 7.641238719224929810e-02 1.755586564540863037e-01 1.560302972793579102e-01 1.511014066636562347e-03 1.686469418928027153e-03 1.643341965973377228e-04 1.469068229198455811e-01 1.982203274965286255e-01 2.829492688179016113e-01 7.641238719224929810e-02 1.755586564540863037e-01 1.560302972793579102e-01 1.511014066636562347e-03 1.686469418928027153e-03 1.643341965973377228e-04 1.469068229198455811e-01 1.982203274965286255e-01 2.829492688179016113e-01
1.900000000000000000e+04 7.492050528526306152e-02 1.742907613515853882e-01 1.725009977817535400e-01 1.661808462813496590e-03 6.207205587998032570e-04 3.749413881450891495e-04 1.235732361674308777e-01 1.782170385122299194e-01 2.510980367660522461e-01 7.492050528526306152e-02 1.742907613515853882e-01 1.725009977817535400e-01 1.661808462813496590e-03 6.207205587998032570e-04 3.749413881450891495e-04 1.235732361674308777e-01 1.782170385122299194e-01 2.510980367660522461e-01
2.000000000000000000e+04 8.952550590038299561e-02 1.722165793180465698e-01 2.101149410009384155e-01 1.883667777292430401e-03 2.793929015751928091e-04 1.344039803370833397e-03 1.090641692280769348e-01 1.618441045284271240e-01 2.260715216398239136e-01 8.952550590038299561e-02 1.722165793180465698e-01 2.101149410009384155e-01 1.883667777292430401e-03 2.793929015751928091e-04 1.344039803370833397e-03 1.090641692280769348e-01 1.618441045284271240e-01 2.260715216398239136e-01
2.100000000000000000e+04 4.341938346624374390e-02 1.754313409328460693e-01 1.277645826339721680e-01 2.520718262530863285e-04 6.586578092537820339e-04 1.494309981353580952e-04 9.170041233301162720e-02 1.350120753049850464e-01 1.908240467309951782e-01 4.341938346624374390e-02 1.754313409328460693e-01 1.277645826339721680e-01 2.520718262530863285e-04 6.586578092537820339e-04 1.494309981353580952e-04 9.170041233301162720e-02 1.350120753049850464e-01 1.908240467309951782e-01
2.200000000000000000e+04 2.999060600996017456e-02 1.779436618089675903e-01 1.133962646126747131e-01 5.923075150349177420e-05 6.477141869254410267e-04 3.790768096223473549e-05 7.334826886653900146e-02 1.082573756575584412e-01 1.557974368333816528e-01 2.999060600996017456e-02 1.779436618089675903e-01 1.133962646126747131e-01 5.923075150349177420e-05 6.477141869254410267e-04 3.790768096223473549e-05 7.334826886653900146e-02 1.082573756575584412e-01 1.557974368333816528e-01
2.300000000000000000e+04 2.260717935860157013e-02 1.715434491634368896e-01 9.715890884399414062e-02 9.621681965654715896e-05 4.280746215954422951e-04 1.052208390319719911e-04 5.888753384351730347e-02 8.729810267686843872e-02 1.265480071306228638e-01 2.260717935860157013e-02 1.715434491634368896e-01 9.715890884399414062e-02 9.621681965654715896e-05 4.280746215954422951e-04 1.052208390319719911e-04 5.888753384351730347e-02 8.729810267686843872e-02 1.265480071306228638e-01
2.400000000000000000e+04 2.120176516473293304e-02 1.522722691297531128e-01 8.345108479261398315e-02 8.409866131842136383e-05 3.778647514991462231e-04 1.019980991259217262e-04 4.745925217866897583e-02 6.993824988603591919e-02 1.023563370108604431e-01 2.120176516473293304e-02 1.522722691297531128e-01 8.345108479261398315e-02 8.409866131842136383e-05 3.778647514991462231e-04 1.019980991259217262e-04 4.745925217866897583e-02 6.993824988603591919e-02 1.023563370108604431e-01
2.500000000000000000e+04 2.397879213094711304e-02 1.309152841567993164e-01 7.772950828075408936e-02 1.497459306847304106e-04 3.349269682075828314e-04 1.560307282488793135e-04 3.860408812761306763e-02 5.651905760169029236e-02 8.303090929985046387e-02 2.397879213094711304e-02 1.309152841567993164e-01 7.772950828075408936e-02 1.497459306847304106e-04 3.349269682075828314e-04 1.560307282488793135e-04 3.860408812761306763e-02 5.651905760169029236e-02 8.303090929985046387e-02
2.600000000000000000e+04 2.443939261138439178e-02 1.164686828851699829e-01 6.108284369111061096e-02 8.694724238011986017e-05 3.467581991571933031e-04 8.642337343189865351e-05 3.193318843841552734e-02 4.564979299902915955e-02 6.846465915441513062e-02 2.443939261138439178e-02 1.164686828851699829e-01 6.108284369111061096e-02 8.694724238011986017e-05 3.467581991571933031e-04 8.642337343189865351e-05 3.193318843841552734e-02 4.564979299902915955e-02 6.846465915441513062e-02
2.700000000000000000e+04 3.247587382793426514e-02 1.134629771113395691e-01 1.020909249782562256e-01 7.696399734413716942e-06 3.575313894543796778e-04 1.187890666187740862e-05 2.585882321000099182e-02 3.548858687281608582e-02 5.509538948535919189e-02 3.247587382793426514e-02 1.134629771113395691e-01 1.020909249782562256e-01 7.696399734413716942e-06 3.575313894543796778e-04 1.187890666187740862e-05 2.585882321000099182e-02 3.548858687281608582e-02 5.509538948535919189e-02
2.800000000000000000e+04 2.458449453115463257e-02 9.389366954565048218e-02 4.158442467451095581e-02 8.134912059176713228e-05 2.857088111340999603e-04 5.832413444295525551e-05 2.120818570256233215e-02 2.956644445657730103e-02 4.530050233006477356e-02 2.458449453115463257e-02 9.389366954565048218e-02 4.158442467451095581e-02 8.134912059176713228e-05 2.857088111340999603e-04 5.832413444295525551e-05 2.120818570256233215e-02 2.956644445657730103e-02 4.530050233006477356e-02
2.900000000000000000e+04 2.631884627044200897e-02 8.550385385751724243e-02 3.735261410474777222e-02 2.249246608698740602e-05 2.525869058445096016e-04 1.170860195998102427e-05 1.768929883837699890e-02 2.396066300570964813e-02 3.737933933734893799e-02 2.631884627044200897e-02 8.550385385751724243e-02 3.735261410474777222e-02 2.249246608698740602e-05 2.525869058445096016e-04 1.170860195998102427e-05 1.768929883837699890e-02 2.396066300570964813e-02 3.737933933734893799e-02
3.000000000000000000e+04 2.524710446596145630e-02 8.227047324180603027e-02 2.975307032465934753e-02 4.988332511857151985e-04 3.160587220918387175e-05 4.692317743320018053e-04 1.456321962177753448e-02 2.022898197174072266e-02 3.149347379803657532e-02 2.524710446596145630e-02 8.227047324180603027e-02 2.975307032465934753e-02 4.988332511857151985e-04 3.160587220918387175e-05 4.692317743320018053e-04 1.456321962177753448e-02 2.022898197174072266e-02 3.149347379803657532e-02
3.100000000000000000e+04 2.764032222330570221e-02 7.700318843126296997e-02 5.673683062195777893e-02 5.366497789509594440e-04 8.973482908913865685e-05 3.991794947069138288e-04 1.173302624374628067e-02 1.692472584545612335e-02 2.567794732749462128e-02 2.764032222330570221e-02 7.700318843126296997e-02 5.673683062195777893e-02 5.366497789509594440e-04 8.973482908913865685e-05 3.991794947069138288e-04 1.173302624374628067e-02 1.692472584545612335e-02 2.567794732749462128e-02
3.200000000000000000e+04 3.764802217483520508e-02 8.310652524232864380e-02 2.580467052757740021e-02 5.426757852546870708e-04 1.199257560074329376e-03 9.621914359740912914e-04 9.689196012914180756e-03 1.242379751056432724e-02 2.008261345326900482e-02 3.764802217483520508e-02 8.310652524232864380e-02 2.580467052757740021e-02 5.426757852546870708e-04 1.199257560074329376e-03 9.621914359740912914e-04 9.689196012914180756e-03 1.242379751056432724e-02 2.008261345326900482e-02
3.300000000000000000e+04 1.624362170696258545e-02 5.764475464820861816e-02 1.529330853372812271e-02 8.237592555815353990e-05 1.103091271943412721e-04 5.289246109896339476e-05 7.446694187819957733e-03 9.976160712540149689e-03 1.612550951540470123e-02 1.624362170696258545e-02 5.764475464820861816e-02 1.529330853372812271e-02 8.237592555815353990e-05 1.103091271943412721e-04 5.289246109896339476e-05 7.446694187819957733e-03 9.976160712540149689e-03 1.612550951540470123e-02
3.400000000000000000e+04 1.515465881675481796e-02 5.091244727373123169e-02 1.346587669104337692e-02 4.487135447561740875e-05 1.237039250554516912e-04 2.034803401329554617e-05 5.953786894679069519e-03 7.900770753622055054e-03 1.292836666107177734e-02 1.515465881675481796e-02 5.091244727373123169e-02 1.346587669104337692e-02 4.487135447561740875e-05 1.237039250554516912e-04 2.034803401329554617e-05 5.953786894679069519e-03 7.900770753622055054e-03 1.292836666107177734e-02
3.500000000000000000e+04 1.429919339716434479e-02 4.408114776015281677e-02 1.231826655566692352e-02 4.407003871165215969e-05 1.140157255576923490e-04 2.055504955933429301e-05 4.748007748275995255e-03 6.226024590432643890e-03 1.034348364919424057e-02 1.429919339716434479e-02 4.408114776015281677e-02 1.231826655566692352e-02 4.407003871165215969e-05 1.140157255576923490e-04 2.055504955933429301e-05 4.748007748275995255e-03 6.226024590432643890e-03 1.034348364919424057e-02
3.600000000000000000e+04 1.359644066542387009e-02 3.879366070032119751e-02 1.394338440150022507e-02 1.305028854403644800e-05 7.136273779906332493e-05 2.357501216465607285e-06 3.768963040784001350e-03 4.846266005188226700e-03 8.098475635051727295e-03 1.359644066542387009e-02 3.879366070032119751e-02 1.394338440150022507e-02 1.305028854403644800e-05 7.136273779906332493e-05 2.357501216465607285e-06 3.768963040784001350e-03 4.846266005188226700e-03 8.098475635051727295e-03
3.700000000000000000e+04 1.166372932493686676e-02 3.430959954857826233e-02 1.073155552148818970e-02 2.689048960746731609e-05 7.055137393763288856e-05 8.933016943046823144e-06 3.022657940164208412e-03 3.998313564807176590e-03 6.623939145356416702e-03 1.166372932493686676e-02 3.430959954857826233e-02 1.073155552148818970e-02 2.689048960746731609e-05 7.055137393763288856e-05 8.933016943046823144e-06 3.022657940164208412e-03 3.998313564807176590e-03 6.623939145356416702e-03
3.800000000000000000e+04 1.008667945861816406e-01 4.566800966858863831e-02 2.753838598728179932e-01 1.714015379548072815e-04 5.237355435383506119e-05 6.899799336679279804e-05 3.031709464266896248e-03 6.355056539177894592e-03 5.628176033496856689e-03 1.008667945861816406e-01 4.566800966858863831e-02 2.753838598728179932e-01 1.714015379548072815e-04 5.237355435383506119e-05 6.899799336679279804e-05 3.031709464266896248e-03 6.355056539177894592e-03 5.628176033496856689e-03
3.900000000000000000e+04 1.365559082478284836e-02 3.122528269886970520e-02 1.038895081728696823e-02 2.556425752118229866e-04 2.364828333156765439e-06 2.871937758754938841e-04 2.079723868519067764e-03 2.851377939805388451e-03 4.741472657769918442e-03 1.365559082478284836e-02 3.122528269886970520e-02 1.038895081728696823e-02 2.556425752118229866e-04 2.364828333156765439e-06 2.871937758754938841e-04 2.079723868519067764e-03 2.851377939805388451e-03 4.741472657769918442e-03
4.000000000000000000e+04 1.127634476870298386e-02 2.675421722233295441e-02 1.199550274759531021e-02 2.238404704257845879e-05 6.537230547110084444e-06 1.801026883185841143e-05 1.846726168878376484e-03 2.404926577582955360e-03 3.965164069086313248e-03 1.127634476870298386e-02 2.675421722233295441e-02 1.199550274759531021e-02 2.238404704257845879e-05 6.537230547110084444e-06 1.801026883185841143e-05 1.846726168878376484e-03 2.404926577582955360e-03 3.965164069086313248e-03
4.100000000000000000e+04 2.284750342369079590e-02 2.589647285640239716e-02 5.687478929758071899e-02 9.889396096696145833e-06 7.783546607242897153e-05 6.726622814312577248e-07 1.633045612834393978e-03 2.697099698707461357e-03 3.350133774802088737e-03 2.284750342369079590e-02 2.589647285640239716e-02 5.687478929758071899e-02 9.889396096696145833e-06 7.783546607242897153e-05 6.726622814312577248e-07 1.633045612834393978e-03 2.697099698707461357e-03 3.350133774802088737e-03
4.200000000000000000e+04 1.226339582353830338e-02 2.100247517228126526e-02 1.701803691685199738e-02 8.286135562229901552e-05 7.522772648371756077e-06 6.676657358184456825e-05 1.253104652278125286e-03 1.957884058356285095e-03 2.830180572345852852e-03 1.226339582353830338e-02 2.100247517228126526e-02 1.701803691685199738e-02 8.286135562229901552e-05 7.522772648371756077e-06 6.676657358184456825e-05 1.253104652278125286e-03 1.957884058356285095e-03 2.830180572345852852e-03
4.300000000000000000e+04 1.667922921478748322e-02 1.937390863895416260e-02 3.368603065609931946e-02 2.513962135708425194e-05 3.630441278801299632e-05 7.325292244786396623e-06 1.106928917579352856e-03 1.865537022240459919e-03 2.381387865170836449e-03 1.667922921478748322e-02 1.937390863895416260e-02 3.368603065609931946e-02 2.513962135708425194e-05 3.630441278801299632e-05 7.325292244786396623e-06 1.106928917579352856e-03 1.865537022240459919e-03 2.381387865170836449e-03
4.400000000000000000e+04 7.959526963531970978e-03 1.662173122167587280e-02 1.240008417516946793e-02 7.263475708896294236e-06 2.023204797296784818e-05 3.290191671112552285e-06 9.021360310725867748e-04 1.180115737952291965e-03 1.974828308448195457e-03 7.959526963531970978e-03 1.662173122167587280e-02 1.240008417516946793e-02 7.263475708896294236e-06 2.023204797296784818e-05 3.290191671112552285e-06 9.021360310725867748e-04 1.180115737952291965e-03 1.974828308448195457e-03
4.500000000000000000e+04 6.235813256353139877e-03 1.410404033958911896e-02 7.212244905531406403e-03 9.550458344165235758e-06 2.653068804647773504e-05 1.959982910193502903e-06 7.503528613597154617e-04 1.073694089427590370e-03 1.686957315541803837e-03 6.235813256353139877e-03 1.410404033958911896e-02 7.212244905531406403e-03 9.550458344165235758e-06 2.653068804647773504e-05 1.959982910193502903e-06 7.503528613597154617e-04 1.073694089427590370e-03 1.686957315541803837e-03
4.600000000000000000e+04 7.181253284215927124e-03 1.287496928125619888e-02 9.772756136953830719e-03 8.622228961030486971e-06 5.452788900583982468e-05 1.440675987396389246e-07 6.498444708995521069e-04 9.245843393728137016e-04 1.459027174860239029e-03 7.181253284215927124e-03 1.287496928125619888e-02 9.772756136953830719e-03 8.622228961030486971e-06 5.452788900583982468e-05 1.440675987396389246e-07 6.498444708995521069e-04 9.245843393728137016e-04 1.459027174860239029e-03
4.700000000000000000e+04 7.182426750659942627e-03 1.109373569488525391e-02 1.117884460836648941e-02 8.709257599548436701e-06 2.177462010877206922e-05 9.874966053757816553e-07 5.571038345806300640e-04 8.604261674918234348e-04 1.234840019606053829e-03 7.182426750659942627e-03 1.109373569488525391e-02 1.117884460836648941e-02 8.709257599548436701e-06 2.177462010877206922e-05 9.874966053757816553e-07 5.571038345806300640e-04 8.604261674918234348e-04 1.234840019606053829e-03
4.800000000000000000e+04 5.028297659009695053e-03 9.838318452239036560e-03 5.170842632651329041e-03 1.448501279810443521e-06 2.975721145048737526e-05 6.115442374721169472e-07 4.700882709585130215e-04 6.500084418803453445e-04 1.069899182766675949e-03 5.028297659009695053e-03 9.838318452239036560e-03 5.170842632651329041e-03 1.448501279810443521e-06 2.975721145048737526e-05 6.115442374721169472e-07 4.700882709585130215e-04 6.500084418803453445e-04 1.069899182766675949e-03
4.900000000000000000e+04 4.679164383560419083e-03 8.718690834939479828e-03 4.876270424574613571e-03 3.486788045847788453e-06 1.674233317316975445e-05 1.573935151100158691e-07 4.012857680208981037e-04 5.468832678161561489e-04 9.188684052787721157e-04 4.679164383560419083e-03 8.718690834939479828e-03 4.876270424574613571e-03 3.486788045847788453e-06 1.674233317316975445e-05 1.573935151100158691e-07 4.012857680208981037e-04 5.468832678161561489e-04 9.188684052787721157e-04
5.000000000000000000e+04 4.369530826807022095e-03 7.854699157178401947e-03 4.498193971812725067e-03 4.759072908200323582e-06 1.513239203632110730e-05 4.926696419715881348e-07 3.496856952551752329e-04 4.842365451622754335e-04 8.099723490886390209e-04 4.369530826807022095e-03 7.854699157178401947e-03 4.498193971812725067e-03 4.759072908200323582e-06 1.513239203632110730e-05 4.926696419715881348e-07 3.496856952551752329e-04 4.842365451622754335e-04 8.099723490886390209e-04
5.100000000000000000e+04 4.132408648729324341e-03 7.072078064084053040e-03 4.290817305445671082e-03 4.740367330668959767e-06 1.355110725853592157e-05 5.088659236207604408e-07 3.034780384041368961e-04 4.244478768669068813e-04 7.063307566568255424e-04 4.132408648729324341e-03 7.072078064084053040e-03 4.290817305445671082e-03 4.740367330668959767e-06 1.355110725853592157e-05 5.088659236207604408e-07 3.034780384041368961e-04 4.244478768669068813e-04 7.063307566568255424e-04
5.200000000000000000e+04 6.889306474477052689e-03 7.146323099732398987e-03 1.003559119999408722e-02 5.900082214793656021e-06 3.684656257973983884e-05 1.561851240694522858e-05 2.875664504244923592e-04 3.739271487575024366e-04 6.223268574103713036e-04 6.889306474477052689e-03 7.146323099732398987e-03 1.003559119999408722e-02 5.900082214793656021e-06 3.684656257973983884e-05 1.561851240694522858e-05 2.875664504244923592e-04 3.739271487575024366e-04 6.223268574103713036e-04
5.300000000000000000e+04 3.641322720795869827e-03 5.925738718360662460e-03 3.797146258875727654e-03 3.707428732013795525e-06 1.155248901341110468e-05 2.593478711787611246e-07 2.355404285481199622e-04 3.256775380577892065e-04 5.548237240873277187e-04 3.641322720795869827e-03 5.925738718360662460e-03 3.797146258875727654e-03 3.707428732013795525e-06 1.155248901341110468e-05 2.593478711787611246e-07 2.355404285481199622e-04 3.256775380577892065e-04 5.548237240873277187e-04
5.400000000000000000e+04 6.693855393677949905e-03 6.768641527742147446e-03 4.480188712477684021e-03 4.984431870980188251e-05 1.121194218285381794e-04 1.223394065164029598e-04 2.309156698174774647e-04 2.836583880707621574e-04 4.949806607328355312e-04 6.693855393677949905e-03 6.768641527742147446e-03 4.480188712477684021e-03 4.984431870980188251e-05 1.121194218285381794e-04 1.223394065164029598e-04 2.309156698174774647e-04 2.836583880707621574e-04 4.949806607328355312e-04
5.500000000000000000e+04 5.158635322004556656e-03 5.385100375860929489e-03 4.543962422758340836e-03 1.249139677383936942e-05 5.661078103003092110e-05 3.523216582834720612e-05 1.954146573552861810e-04 2.464819990564137697e-04 4.418482130859047174e-04 5.158635322004556656e-03 5.385100375860929489e-03 4.543962422758340836e-03 1.249139677383936942e-05 5.661078103003092110e-05 3.523216582834720612e-05 1.954146573552861810e-04 2.464819990564137697e-04 4.418482130859047174e-04
5.600000000000000000e+04 3.267412539571523666e-03 4.719516262412071228e-03 3.316387534141540527e-03 1.201761051561334170e-06 1.707566116238012910e-05 2.811575541272759438e-07 1.681221619946882129e-04 2.226948854513466358e-04 3.993865102529525757e-04 3.267412539571523666e-03 4.719516262412071228e-03 3.316387534141540527e-03 1.201761051561334170e-06 1.707566116238012910e-05 2.811575541272759438e-07 1.681221619946882129e-04 2.226948854513466358e-04 3.993865102529525757e-04
5.700000000000000000e+04 2.870338968932628632e-03 4.375056363642215729e-03 3.042801748961210251e-03 2.720453494475805201e-06 8.935867299442179501e-06 5.238689482212066650e-08 1.504458632552996278e-04 2.072657225653529167e-04 3.614478046074509621e-04 2.870338968932628632e-03 4.375056363642215729e-03 3.042801748961210251e-03 2.720453494475805201e-06 8.935867299442179501e-06 5.238689482212066650e-08 1.504458632552996278e-04 2.072657225653529167e-04 3.614478046074509621e-04
5.800000000000000000e+04 2.759357215836644173e-03 4.102594684809446335e-03 2.998931566253304482e-03 2.176610905735287815e-06 7.829254172975197434e-06 3.283275873400270939e-08 1.355964195681735873e-04 1.827329397201538086e-04 3.262298123445361853e-04 2.759357215836644173e-03 4.102594684809446335e-03 2.998931566253304482e-03 2.176610905735287815e-06 7.829254172975197434e-06 3.283275873400270939e-08 1.355964195681735873e-04 1.827329397201538086e-04 3.262298123445361853e-04
5.900000000000000000e+04 2.563506597653031349e-03 3.832594491541385651e-03 2.726140432059764862e-03 3.639798023868934251e-06 6.505570127046667039e-06 3.632740117609500885e-07 1.229868212249130011e-04 1.688337069936096668e-04 2.991563524119555950e-04 2.563506597653031349e-03 3.832594491541385651e-03 2.726140432059764862e-03 3.639798023868934251e-06 6.505570127046667039e-06 3.632740117609500885e-07 1.229868212249130011e-04 1.688337069936096668e-04 2.991563524119555950e-04
6.000000000000000000e+04 1.328497845679521561e-02 7.909137755632400513e-03 4.295228980481624603e-03 1.417676976416260004e-04 1.783118932507932186e-04 3.359749680384993553e-04 1.566907740198075771e-04 1.631483464734628797e-04 3.185584209859371185e-04 1.328497845679521561e-02 7.909137755632400513e-03 4.295228980481624603e-03 1.417676976416260004e-04 1.783118932507932186e-04 3.359749680384993553e-04 1.566907740198075771e-04 1.631483464734628797e-04 3.185584209859371185e-04
