# x, y
1.000000000000000000e+00 6.152343750000000000e-02 -8.220633418432043982e-08
-1.000000000000000000e+00 7.910156250000000000e-01 3.963609529478162585e-08
1.000000000000000000e+00 1.904296875000000000e-02 -8.577373478146910202e-08
1.000000000000000000e+00 4.477539062500000000e-01 -5.586857199091355142e-08
-1.000000000000000000e+00 4.536132812500000000e-01 5.554217352710111300e-08
-1.000000000000000000e+00 3.564453125000000000e-01 6.120999529457549215e-08
1.000000000000000000e+00 9.667968750000000000e-02 -7.936648671602597460e-08
1.000000000000000000e+00 7.358398437500000000e-01 -4.188450830611145648e-08
-1.000000000000000000e+00 4.814453125000000000e-01 5.401763303325424204e-08
-1.000000000000000000e+00 2.509765625000000000e-01 6.801846552662027534e-08
-1.000000000000000000e+00 2.841796875000000000e-01 6.579713129895026213e-08
1.000000000000000000e+00 6.489257812500000000e-01 -4.568774158997257473e-08
1.000000000000000000e+00 7.983398437500000000e-01 -3.934685111062208307e-08
-1.000000000000000000e+00 7.714843750000000000e-02 8.093184789004226332e-08
1.000000000000000000e+00 7.470703125000000000e-01 -4.141675447044690372e-08
-1.000000000000000000e+00 1.787109375000000000e-01 7.311583516411701567e-08
1.000000000000000000e+00 2.685546875000000000e-01 -6.683328024337242823e-08
1.000000000000000000e+00 7.373046875000000000e-02 -8.120893824070662959e-08
-1.000000000000000000e+00 5.810546875000000000e-02 8.248779437280973070e-08
1.000000000000000000e+00 3.798828125000000000e-01 -5.979207173822942423e-08
-1.000000000000000000e+00 9.194335937500000000e-01 3.485937938307870354e-08
1.000000000000000000e+00 9.829101562500000000e-01 -3.271539128490985604e-08
-1.000000000000000000e+00 8.081054687500000000e-01 3.896447964280014276e-08
-1.000000000000000000e+00 2.597656250000000000e-01 6.742327229858346982e-08
-1.000000000000000000e+00 8.779296875000000000e-01 3.633662259971970343e-08
1.000000000000000000e+00 6.079101562500000000e-01 -4.760061855790809204e-08
-1.000000000000000000e+00 7.324218750000000000e-03 8.678480867274629418e-08
1.000000000000000000e+00 5.991210937500000000e-01 -4.802082287369557889e-08
1.000000000000000000e+00 9.570312500000000000e-02 -7.944402824477947433e-08
1.000000000000000000e+00 3.095703125000000000e-01 -6.414752107275489834e-08
1.000000000000000000e+00 6.860351562500000000e-01 -4.402336983844179485e-08
1.000000000000000000e+00 7.104492187500000000e-01 -4.296159872296811955e-08
1.000000000000000000e+00 1.982421875000000000e-01 -7.170164195713368827e-08
1.000000000000000000e+00 9.521484375000000000e-02 -7.948283098357933341e-08
1.000000000000000000e+00 7.646484375000000000e-01 -4.069508818815847917e-08
1.000000000000000000e+00 2.519531250000000000e-01 -6.795207951881820918e-08
-1.000000000000000000e+00 2.832031250000000000e-01 6.586140699482712080e-08
-1.000000000000000000e+00 1.240234375000000000e-01 7.722569961288172635e-08
-1.000000000000000000e+00 8.320312500000000000e-01 3.804328585488292447e-08
1.000000000000000000e+00 2.099609375000000000e-02 -8.560637354548816802e-08
1.000000000000000000e+00 7.602539062500000000e-01 -4.087431548782660684e-08
-1.000000000000000000e+00 1.684570312500000000e-01 7.386940836795474752e-08
1.000000000000000000e+00 8.398437500000000000e-02 -8.038048804337449837e-08
-1.000000000000000000e+00 1.611328125000000000e-02 8.602539480762061430e-08
-1.000000000000000000e+00 5.688476562500000000e-01 4.949680842969428340e-08
1.000000000000000000e+00 1.323242187500000000e-01 -7.658731959736542194e-08
-1.000000000000000000e+00 1.562500000000000000e-02 8.606740919958610903e-08
1.000000000000000000e+00 3.955078125000000000e-01 -5.886507636887472472e-08
-1.000000000000000000e+00 1.640625000000000000e-01 7.419473746494986699e-08
-1.000000000000000000e+00 3.056640625000000000e-01 6.439859134843572974e-08
-1.000000000000000000e+00 6.103515625000000000e-02 8.224649405974560068e-08
-1.000000000000000000e+00 7.587890625000000000e-01 4.093423200401957729e-08
-1.000000000000000000e+00 2.368164062500000000e-01 6.898847004777053371e-08
1.000000000000000000e+00 1.943359375000000000e-01 -7.198227791604949743e-08
1.000000000000000000e+00 3.544921875000000000e-01 -6.132966490213220823e-08
-1.000000000000000000e+00 4.091796875000000000e-01 5.806576552913611522e-08
-1.000000000000000000e+00 7.148437500000000000e-01 4.277321608014972298e-08
1.000000000000000000e+00 1.743164062500000000e-01 -7.343784602653613547e-08
-1.000000000000000000e+00 2.314453125000000000e-01 6.936001284429949010e-08
1.000000000000000000e+00 3.525390625000000000e-01 -6.144956188336436753e-08
-1.000000000000000000e+00 7.939453125000000000e-01 3.952014537844661390e-08
-1.000000000000000000e+00 2.377929687500000000e-01 6.892113901812990662e-08
1.000000000000000000e+00 6.938476562500000000e-01 -4.368078165839506255e-08
-1.000000000000000000e+00 5.561523437500000000e-01 5.012919146452077257e-08
-1.000000000000000000e+00 1.152343750000000000e-01 7.790744405156146968e-08
-1.000000000000000000e+00 3.808593750000000000e-01 5.973370775791408960e-08
-1.000000000000000000e+00 6.542968750000000000e-02 8.188585098878320423e-08
1.000000000000000000e+00 6.997070312500000000e-01 -4.342558668213314377e-08
1.000000000000000000e+00 4.682617187500000000e-01 -5.473449249393524951e-08
1.000000000000000000e+00 6.201171875000000000e-01 -4.702308942228228261e-08
1.000000000000000000e+00 2.651367187500000000e-01 -6.706210342599661089e-08
-1.000000000000000000e+00 2.309570312500000000e-01 6.939389152194053167e-08
-1.000000000000000000e+00 3.105468750000000000e-01 6.408490804687971831e-08
1.000000000000000000e+00 4.619140625000000000e-01 -5.508303857482133026e-08
-1.000000000000000000e+00 8.808593750000000000e-01 3.623032540644999244e-08
-1.000000000000000000e+00 9.555664062500000000e-01 3.362229605841093871e-08
1.000000000000000000e+00 3.530273437500000000e-01 -6.141957697991529130e-08
1.000000000000000000e+00 9.604492187500000000e-01 -3.345852661595927202e-08
1.000000000000000000e+00 1.811523437500000000e-01 -7.293754578086009133e-08
1.000000000000000000e+00 8.105468750000000000e-02 -8.061633138822799083e-08
1.000000000000000000e+00 9.492187500000000000e-01 -3.383640034826385090e-08
-1.000000000000000000e+00 5.190429687500000000e-01 5.202440078733161499e-08
1.000000000000000000e+00 6.621093750000000000e-01 -4.508936513047956396e-08
1.000000000000000000e+00 3.066406250000000000e-01 -6.433573673803039128e-08
1.000000000000000000e+00 6.494140625000000000e-01 -4.566544120621074399e-08
1.000000000000000000e+00 2.285156250000000000e-01 -6.956351228382118279e-08
1.000000000000000000e+00 2.714843750000000000e-01 -6.663776019877332146e-08
1.000000000000000000e+00 1.171875000000000000e-01 -7.775543053867295384e-08
-1.000000000000000000e+00 4.985351562500000000e-01 5.310232609190279618e-08
-1.000000000000000000e+00 1.977539062500000000e-01 7.173665750315194600e-08
-1.000000000000000000e+00 6.386718750000000000e-01 4.615863247181550832e-08
-1.000000000000000000e+00 4.907226562500000000e-01 5.351881426918225770e-08
1.000000000000000000e+00 1.777343750000000000e-01 -7.318726602534297854e-08
-1.000000000000000000e+00 2.324218750000000000e-01 6.929231233243626775e-08
-1.000000000000000000e+00 1.269531250000000000e-01 7.699979676090151770e-08
-1.000000000000000000e+00 8.203125000000000000e-02 8.053763167481520213e-08
-1.000000000000000000e+00 5.102539062500000000e-01 5.248366719001751335e-08
1.000000000000000000e+00 8.862304687500000000e-01 -3.603625131631815748e-08
-1.000000000000000000e+00 5.615234375000000000e-02 8.264907336297255824e-08
1.000000000000000000e+00 9.472656250000000000e-02 -7.952164793323390768e-08
-1.000000000000000000e+00 5.849609375000000000e-01 4.870564751513484225e-08
1.000000000000000000e+00 7.719726562500000000e-01 -4.039811329903386650e-08
-1.000000000000000000e+00 6.362304687500000000e-01 4.627145955282685463e-08
-1.000000000000000000e+00 9.365234375000000000e-01 3.426870165412765346e-08
1.000000000000000000e+00 5.175781250000000000e-02 -8.301306309022038477e-08
-1.000000000000000000e+00 2.099609375000000000e-01 7.086629238983732648e-08
-1.000000000000000000e+00 2.563476562500000000e-01 6.765411342257721117e-08
1.000000000000000000e+00 4.750976562500000000e-01 -5.436161032434938534e-08
1.000000000000000000e+00 6.020507812500000000e-01 -4.788034502212212828e-08
-1.000000000000000000e+00 8.784179687500000000e-01 3.631888745303513133e-08
-1.000000000000000000e+00 3.666992187500000000e-01 6.058555612753480091e-08
1.000000000000000000e+00 5.307617187500000000e-01 -5.141830072830089193e-08
-1.000000000000000000e+00 1.918945312500000000e-01 7.215822961370577104e-08
-1.000000000000000000e+00 8.417968750000000000e-01 3.767357981132590794e-08
-1.000000000000000000e+00 9.970703125000000000e-01 3.225540368134716118e-08
1.000000000000000000e+00 7.436523437500000000e-01 -4.155856103693622572e-08
1.000000000000000000e+00 8.837890625000000000e-01 -3.612433729927033710e-08
1.000000000000000000e+00 6.821289062500000000e-01 -4.419568000457729795e-08
1.000000000000000000e+00 1.191406250000000000e-01 -7.760370834830609965e-08
1.000000000000000000e+00 1.142578125000000000e-01 -7.798355738941609161e-08
-1.000000000000000000e+00 8.300781250000000000e-01 3.811766191574861296e-08
1.000000000000000000e+00 3.359375000000000000e-01 -6.247823591820633737e-08
1.000000000000000000e+00 6.142578125000000000e-01 -4.729942304493306438e-08
1.000000000000000000e+00 4.062500000000000000e-01 -5.823612880817563564e-08
-1.000000000000000000e+00 5.600585937500000000e-01 4.993375313233627821e-08
-1.000000000000000000e+00 9.990234375000000000e-01 3.219246380581353151e-08
-1.000000000000000000e+00 8.696289062500000000e-01 3.663950565169216134e-08
-1.000000000000000000e+00 8.789062500000000000e-03 8.665777073701974587e-08
-1.000000000000000000e+00 9.350585937500000000e-01 3.431893702554589254e-08
1.000000000000000000e+00 4.707031250000000000e-01 -5.460103125187742990e-08
-1.000000000000000000e+00 2.749023437500000000e-01 6.641038652333008940e-08
-1.000000000000000000e+00 8.427734375000000000e-01 3.763680211932296515e-08
-1.000000000000000000e+00 9.082031250000000000e-02 7.983288696777890436e-08
-1.000000000000000000e+00 8.481445312500000000e-01 3.743519272347839433e-08
-1.000000000000000000e+00 6.235351562500000000e-01 4.686263821440661559e-08
1.000000000000000000e+00 6.328125000000000000e-01 -4.642987860847824777e-08
-1.000000000000000000e+00 8.881835937500000000e-01 3.596593600718733796e-08
-1.000000000000000000e+00 7.070312500000000000e-01 4.310869528012517549e-08
-1.000000000000000000e+00 9.370117187500000000e-01 3.425197192541418190e-08
1.000000000000000000e+00 7.631835937500000000e-01 -4.075474535625289718e-08
1.000000000000000000e+00 2.768554687500000000e-01 -6.628080484460951993e-08
1.000000000000000000e+00 3.764648437500000000e-01 -5.999679331125662429e-08
-1.000000000000000000e+00 8.027343750000000000e-01 3.917432067623849434e-08
-1.000000000000000000e+00 1.298828125000000000e-01 7.677454050281085074e-08
-1.000000000000000000e+00 1.518554687500000000e-01 7.510600141813483788e-08
-1.000000000000000000e+00 1.816406250000000000e-01 7.290194048437115271e-08
-1.000000000000000000e+00 7.885742187500000000e-01 3.973297779680251551e-08
1.000000000000000000e+00 2.695312500000000000e-01 -6.676804531480229343e-08
1.000000000000000000e+00 3.437500000000000000e-01 -6.199202573498041602e-08
-1.000000000000000000e+00 3.330078125000000000e-01 6.266154173317772802e-08
-1.000000000000000000e+00 1.875000000000000000e-01 7.247602695770183345e-08
1.000000000000000000e+00 1.391601562500000000e-01 -7.606556806649678038e-08
-1.000000000000000000e+00 6.533203125000000000e-01 4.548740761833869328e-08
1.000000000000000000e+00 9.418945312500000000e-01 -3.408513293834403157e-08
1.000000000000000000e+00 5.864257812500000000e-01 -4.863434810431499500e-08
-1.000000000000000000e+00 2.954101562500000000e-01 6.506233063419131213e-08
-1.000000000000000000e+00 6.103515625000000000e-01 4.748454784930800088e-08
-1.000000000000000000e+00 5.917968750000000000e-01 4.837383116296223307e-08
1.000000000000000000e+00 7.001953125000000000e-01 -4.340438763961174118e-08
-1.000000000000000000e+00 6.708984375000000000e-01 4.469480785473933793e-08
1.000000000000000000e+00 7.465820312500000000e-01 -4.143698362213399378e-08
-1.000000000000000000e+00 5.361328125000000000e-01 5.114286594221084670e-08
-1.000000000000000000e+00 9.648437500000000000e-01 3.331181019916584773e-08
-1.000000000000000000e+00 1.279296875000000000e-01 7.692463555031281430e-08
-1.000000000000000000e+00 6.230468750000000000e-01 4.688552479592544842e-08
1.000000000000000000e+00 8.422851562500000000e-01 -3.765518741261075775e-08
1.000000000000000000e+00 5.771484375000000000e-01 -4.908764950073418731e-08
1.000000000000000000e+00 2.514648437500000000e-01 -6.798526897000556346e-08
-1.000000000000000000e+00 1.230468750000000000e-01 7.730115925141944899e-08
1.000000000000000000e+00 7.294921875000000000e-01 -4.215122118012004648e-08
1.000000000000000000e+00 1.997070312500000000e-01 -7.159668768963456387e-08
1.000000000000000000e+00 8.793945312500000000e-01 -3.628343492323438113e-08
1.000000000000000000e+00 4.389648437500000000e-01 -5.636176680923199456e-08
-1.000000000000000000e+00 1.083984375000000000e-01 7.844184324312664103e-08
1.000000000000000000e+00 4.174804687500000000e-01 -5.758576904213441594e-08
1.000000000000000000e+00 2.236328125000000000e-01 -6.990401146822478040e-08
1.000000000000000000e+00 3.251953125000000000e-01 -6.315300993264827412e-08
1.000000000000000000e+00 4.887695312500000000e-01 -5.362344168702293246e-08
1.000000000000000000e+00 9.565429687500000000e-01 -3.358947608944617969e-08
-1.000000000000000000e+00 1.079101562500000000e-01 7.848014860201146803e-08
-1.000000000000000000e+00 6.376953125000000000e-01 4.620373061925420188e-08
-1.000000000000000000e+00 4.057617187500000000e-01 5.826456828117443365e-08
1.000000000000000000e+00 3.481445312500000000e-01 -6.172020050598803209e-08
-1.000000000000000000e+00 1.694335937500000000e-01 7.379730959655717015e-08
1.000000000000000000e+00 6.811523437500000000e-01 -4.423885613391576044e-08
-1.000000000000000000e+00 8.896484375000000000e-01 3.591328834318119334e-08
-1.000000000000000000e+00 9.965820312500000000e-01 3.227115641379896260e-08
-1.000000000000000000e+00 5.454101562500000000e-01 5.067059305474685971e-08
-1.000000000000000000e+00 4.311523437500000000e-01 5.680382031414410449e-08
1.000000000000000000e+00 1.108398437500000000e-01 -7.825055803323266446e-08
1.000000000000000000e+00 8.378906250000000000e-01 -3.782102453442348633e-08
-1.000000000000000000e+00 2.084960937500000000e-01 7.097018084323281073e-08
1.000000000000000000e+00 8.642578125000000000e-01 -3.683682692212641996e-08
1.000000000000000000e+00 1.074218750000000000e-02 -8.648868998761827243e-08
-1.000000000000000000e+00 7.382812500000000000e-01 4.178237844598697848e-08
-1.000000000000000000e+00 7.065429687500000000e-01 4.312974155595838965e-08
1.000000000000000000e+00 1.928710937500000000e-01 -7.208778640688251471e-08
1.000000000000000000e+00 2.861328125000000000e-01 -6.566874333202576963e-08
1.000000000000000000e+00 7.373046875000000000e-01 -4.182319912615639623e-08
1.000000000000000000e+00 5.517578125000000000e-02 -8.272981943946433603e-08
1.000000000000000000e+00 5.229492187500000000e-01 -5.182157636340889439e-08
1.000000000000000000e+00 2.500000000000000000e-01 -6.808492258869591751e-08
1.000000000000000000e+00 2.065429687500000000e-01 -7.110892141781732789e-08
1.000000000000000000e+00 8.500976562500000000e-01 -3.736215248295593483e-08
-1.000000000000000000e+00 8.164062500000000000e-01 3.864237996253905294e-08
1.000000000000000000e+00 1.040039062500000000e-01 -7.878730912125320174e-08
1.000000000000000000e+00 8.349609375000000000e-02 -8.041974552952524391e-08
-1.000000000000000000e+00 3.593750000000000000e-01 6.103093141973658931e-08
-1.000000000000000000e+00 4.521484375000000000e-01 5.562358751376450527e-08
1.000000000000000000e+00 4.179687500000000000e-01 -5.755765641879406758e-08
1.000000000000000000e+00 9.946289062500000000e-01 -3.233424550330710190e-08
1.000000000000000000e+00 6.293945312500000000e-01 -4.658885188746353379e-08
1.000000000000000000e+00 7.949218750000000000e-01 -3.948157001332219806e-08
-1.000000000000000000e+00 2.148437500000000000e-01 7.052111072880506981e-08
-1.000000000000000000e+00 2.031250000000000000e-01 7.135238888622552622e-08
-1.000000000000000000e+00 6.606445312500000000e-01 4.515546692118732608e-08
-1.000000000000000000e+00 9.477539062500000000e-01 3.388599978393358469e-08
-1.000000000000000000e+00 9.267578125000000000e-01 3.460499442553555127e-08
1.000000000000000000e+00 7.529296875000000000e-01 -4.117479335263851681e-08
-1.000000000000000000e+00 8.735351562500000000e-01 3.649665814009495080e-08
1.000000000000000000e+00 4.345703125000000000e-02 -8.370501092258564313e-08
1.000000000000000000e+00 4.345703125000000000e-01 -5.660999136125610676e-08
-1.000000000000000000e+00 9.672851562500000000e-01 3.323058805904111068e-08
1.000000000000000000e+00 9.858398437500000000e-01 -3.261968828383032815e-08
1.000000000000000000e+00 2.343750000000000000e-01 -6.915711026067583589e-08
1.000000000000000000e+00 4.106445312500000000e-01 -5.798076685437081323e-08
1.000000000000000000e+00 7.006835937500000000e-01 -4.338319925523137499e-08
1.000000000000000000e+00 3.212890625000000000e-01 -6.340018643413714017e-08
1.000000000000000000e+00 4.799804687500000000e-01 -5.409681591572734760e-08
-1.000000000000000000e+00 3.393554687500000000e-01 6.226505178119623451e-08
1.000000000000000000e+00 5.405273437500000000e-01 -5.091861154937760148e-08
1.000000000000000000e+00 2.148437500000000000e-02 -8.556458652719811653e-08
-1.000000000000000000e+00 8.994140625000000000e-01 3.556428040951686853e-08
1.000000000000000000e+00 3.168945312500000000e-01 -6.367940841300878674e-08
-1.000000000000000000e+00 3.417968750000000000e-02 8.448517974102287553e-08
-1.000000000000000000e+00 7.851562500000000000e-01 3.986901830899114429e-08
-1.000000000000000000e+00 8.115234375000000000e-01 3.883152288608471281e-08
-1.000000000000000000e+00 4.833984375000000000e-02 8.329728728995178244e-08
-1.000000000000000000e+00 5.375976562500000000e-01 5.106800671228484134e-08
-1.000000000000000000e+00 2.119140625000000000e-01 7.072802077345841099e-08
1.000000000000000000e+00 7.866210937500000000e-01 -3.981066143410316727e-08
1.000000000000000000e+00 1.616210937500000000e-01 -7.437611060367999016e-08
1.000000000000000000e+00 6.069335937500000000e-01 -4.764712357996359060e-08
1.000000000000000000e+00 9.482421875000000000e-01 -3.386945834904508956e-08
-1.000000000000000000e+00 1.630859375000000000e-01 7.426724124570682761e-08
1.000000000000000000e+00 6.220703125000000000e-01 -4.693132993338622327e-08
-1.000000000000000000e+00 1.176757812500000000e-01 7.771747334572864929e-08
1.000000000000000000e+00 4.052734375000000000e-01 -5.829301841231426806e-08
-1.000000000000000000e+00 2.441406250000000000e-03 8.720959954189311247e-08
-1.000000000000000000e+00 5.249023437500000000e-01 5.172046613211023214e-08
1.000000000000000000e+00 7.319335937500000000e-01 -4.204844117339234799e-08
-1.000000000000000000e+00 1.962890625000000000e-01 7.184182493347179843e-08
-1.000000000000000000e+00 3.374023437500000000e-01 6.238677485725929728e-08
-1.000000000000000000e+00 2.416992187500000000e-01 6.865243307174750953e-08
-1.000000000000000000e+00 2.001953125000000000e-02 8.569001863634184701e-08
-1.000000000000000000e+00 5.957031250000000000e-02 8.236705184572201688e-08
-1.000000000000000000e+00 7.402343750000000000e-01 4.170085077248586458e-08
-1.000000000000000000e+00 4.023437500000000000e-01 5.846405315423908178e-08
-1.000000000000000000e+00 1.362304687500000000e-01 7.628873532894431264e-08
-1.000000000000000000e+00 1.054687500000000000e-01 7.867198092981197988e-08
1.000000000000000000e+00 7.807617187500000000e-01 -4.004461473527953785e-08
-1.000000000000000000e+00 5.776367187500000000e-01 4.906368644697067793e-08
1.000000000000000000e+00 5.678710937500000000e-01 -4.954516796829011582e-08
-1.000000000000000000e+00 6.049804687500000000e-01 4.774027217990806093e-08
-1.000000000000000000e+00 2.441406250000000000e-02 8.531426942681719083e-08
-1.000000000000000000e+00 5.566406250000000000e-01 5.010471681998751592e-08
1.000000000000000000e+00 1.381835937500000000e-01 -7.613988373122992925e-08
1.000000000000000000e+00 7.709960937500000000e-01 -4.043759105343269766e-08
1.000000000000000000e+00 6.411132812500000000e-01 -4.604607894975742965e-08
1.000000000000000000e+00 5.683593750000000000e-01 -4.952098109356484201e-08
1.000000000000000000e+00 7.485351562500000000e-01 -4.135613451694553078e-08
-1.000000000000000000e+00 9.135742187500000000e-01 3.506423240651201922e-08
1.000000000000000000e+00 8.266601562500000000e-01 -3.824817085273934936e-08
1.000000000000000000e+00 4.462890625000000000e-01 -5.595046559392358176e-08
1.000000000000000000e+00 1.469726562500000000e-01 -7.547361491333504091e-08
-1.000000000000000000e+00 3.920898437500000000e-01 5.906662536858675594e-08
1.000000000000000000e+00 8.032226562500000000e-01 -3.915519641850551125e-08
1.000000000000000000e+00 1.284179687500000000e-01 -7.688707626130053541e-08
1.000000000000000000e+00 8.872070312500000000e-01 -3.600107589818435372e-08
-1.000000000000000000e+00 3.872070312500000000e-01 5.935573810234018310e-08
-1.000000000000000000e+00 3.671875000000000000e-01 6.055599044429982314e-08
-1.000000000000000000e+00 5.073242187500000000e-01 5.263765245899776346e-08
1.000000000000000000e+00 3.833007812500000000e-01 -5.958805360251062666e-08
1.000000000000000000e+00 3.681640625000000000e-01 -6.049687328868458280e-08
-1.000000000000000000e+00 4.365234375000000000e-01 5.649953394026852038e-08
1.000000000000000000e+00 3.022460937500000000e-01 -6.461907986476944643e-08
-1.000000000000000000e+00 4.204101562500000000e-01 5.741730291219937499e-08
-1.000000000000000000e+00 3.369140625000000000e-02 8.452644095768846455e-08
1.000000000000000000e+00 6.430664062500000000e-01 -4.595623437353424379e-08
-1.000000000000000000e+00 1.860351562500000000e-01 7.258227441298004123e-08
1.000000000000000000e+00 2.128906250000000000e-01 -7.065897733582460205e-08
1.000000000000000000e+00 5.834960937500000000e-01 -4.877703929651033832e-08
1.000000000000000000e+00 7.812500000000000000e-03 -8.674244611484027700e-08
1.000000000000000000e+00 4.077148437500000000e-01 -5.815087789073913882e-08
-1.000000000000000000e+00 2.070312500000000000e-01 7.107421140517544700e-08
1.000000000000000000e+00 2.470703125000000000e-01 -6.828468457342751208e-08
1.000000000000000000e+00 2.475585937500000000e-01 -6.825135301369300578e-08
-1.000000000000000000e+00 7.968750000000000000e-01 3.940453296991108800e-08
-1.000000000000000000e+00 8.222656250000000000e-01 3.841662277181967511e-08
-1.000000000000000000e+00 5.986328125000000000e-01 4.804427433668934100e-08
-1.000000000000000000e+00 3.125000000000000000e-02 8.473305257439278648e-08
-1.000000000000000000e+00 3.134765625000000000e-01 6.389743845147677348e-08
-1.000000000000000000e+00 6.889648437500000000e-01 4.389458396758527670e-08
-1.000000000000000000e+00 7.099609375000000000e-01 4.298258104995511530e-08
-1.000000000000000000e+00 4.863281250000000000e-01 5.375451905820227694e-08
-1.000000000000000000e+00 5.024414062500000000e-01 5.289529880769805459e-08
-1.000000000000000000e+00 6.586914062500000000e-01 4.524375185610551853e-08
-1.000000000000000000e+00 7.377929687500000000e-01 4.180278168064432975e-08
-1.000000000000000000e+00 7.299804687500000000e-01 4.213064741520611278e-08
1.000000000000000000e+00 9.316406250000000000e-01 -3.443643592504486151e-08
1.000000000000000000e+00 1.030273437500000000e-01 -7.886428932124545099e-08
-1.000000000000000000e+00 2.612304687500000000e-01 6.732457080715903430e-08
1.000000000000000000e+00 4.409179687500000000e-01 -5.625179255730472505e-08
1.000000000000000000e+00 8.432617187500000000e-01 -3.761843103688988776e-08
-1.000000000000000000e+00 4.331054687500000000e-01 5.669297920007920766e-08
-1.000000000000000000e+00 5.346679687500000000e-01 5.121784241168825247e-08
1.000000000000000000e+00 6.787109375000000000e-01 -4.434699008015741128e-08
-1.000000000000000000e+00 3.027343750000000000e-01 6.458753176730169798e-08
-1.000000000000000000e+00 4.560546875000000000e-01 5.540674052895155910e-08
1.000000000000000000e+00 2.587890625000000000e-01 -6.748914671561578871e-08
1.000000000000000000e+00 5.209960937500000000e-01 -5.192288909938724828e-08
-1.000000000000000000e+00 6.591796875000000000e-02 8.184587585446934099e-08
-1.000000000000000000e+00 1.464843750000000000e-01 7.551048497589363251e-08
-1.000000000000000000e+00 3.222656250000000000e-01 6.333829816185243544e-08
-1.000000000000000000e+00 5.927734375000000000e-01 4.832661915088465321e-08
1.000000000000000000e+00 9.423828125000000000e-01 -3.406849558018620883e-08
